customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7707,Synthetic Customer 07707,customer07707@example.invalid,Canada,2022-06-09,Basic,13931.47
7708,Synthetic Customer 07708,customer07708@example.invalid,Singapore,2020-02-26,Standard,1269.07
7709,Synthetic Customer 07709,customer07709@example.invalid,USA,2025-08-04,Premium,7549.96
7710,Synthetic Customer 07710,customer07710@example.invalid,UK,2023-06-29,Premium,716.23
7711,Synthetic Customer 07711,customer07711@example.invalid,Canada,2020-04-07,Standard,7146.85
7712,Synthetic Customer 07712,customer07712@example.invalid,Australia,2021-05-31,Standard,17073.43
7713,Synthetic Customer 07713,customer07713@example.invalid,USA,2024-04-06,Basic,16896.11
7714,Synthetic Customer 07714,customer07714@example.invalid,Canada,2023-05-26,Premium,11209.25
7715,Synthetic Customer 07715,customer07715@example.invalid,USA,2020-01-20,Basic,15913.82
7716,Synthetic Customer 07716,customer07716@example.invalid,Australia,2020-07-13,Basic,17484.81
7717,Synthetic Customer 07717,customer07717@example.invalid,USA,2025-07-23,Basic,14072.14
7718,Synthetic Customer 07718,customer07718@example.invalid,Australia,2020-04-07,Standard,13162.02
7719,Synthetic Customer 07719,customer07719@example.invalid,Singapore,2022-11-06,Premium,8885.39
7720,Synthetic Customer 07720,customer07720@example.invalid,USA,2023-08-11,Standard,14084.77
7721,Synthetic Customer 07721,customer07721@example.invalid,Australia,2024-01-16,Basic,2751.37
7722,Synthetic Customer 07722,customer07722@example.invalid,Australia,2020-07-03,Standard,19865.29
7723,Synthetic Customer 07723,customer07723@example.invalid,USA,2023-07-04,Standard,4119.32
7724,Synthetic Customer 07724,customer07724@example.invalid,Canada,2022-10-28,Premium,3729.17
7725,Synthetic Customer 07725,customer07725@example.invalid,USA,2024-11-01,Basic,12400.05
7726,Synthetic Customer 07726,customer07726@example.invalid,Australia,2022-03-13,Standard,9145.17
7727,Synthetic Customer 07727,customer07727@example.invalid,Germany,2023-06-21,Basic,9231.27
7728,Synthetic Customer 07728,customer07728@example.invalid,Germany,2024-06-29,Basic,9025.19
7729,Synthetic Customer 07729,customer07729@example.invalid,USA,2023-10-09,Premium,19953.20
7730,Synthetic Customer 07730,customer07730@example.invalid,UK,2022-11-11,Premium,10455.00
7731,Synthetic Customer 07731,customer07731@example.invalid,Australia,2020-08-30,Basic,4542.82
7732,Synthetic Customer 07732,customer07732@example.invalid,Australia,2025-01-10,Premium,3035.51
7733,Synthetic Customer 07733,customer07733@example.invalid,Australia,2020-08-29,Standard,19304.53
7734,Synthetic Customer 07734,customer07734@example.invalid,India,2020-03-15,Standard,2805.35
7735,Synthetic Customer 07735,customer07735@example.invalid,India,2021-06-12,Premium,13907.72
7736,Synthetic Customer 07736,customer07736@example.invalid,USA,2025-01-20,Premium,4904.25
7737,Synthetic Customer 07737,customer07737@example.invalid,Canada,2020-06-05,Standard,17776.13
7738,Synthetic Customer 07738,customer07738@example.invalid,Singapore,2022-12-17,Standard,12988.88
7739,Synthetic Customer 07739,customer07739@example.invalid,Germany,2025-06-24,Standard,17444.95
7740,Synthetic Customer 07740,customer07740@example.invalid,Canada,2023-11-01,Basic,1242.57
7741,Synthetic Customer 07741,customer07741@example.invalid,Singapore,2022-02-03,Basic,11262.43
7742,Synthetic Customer 07742,customer07742@example.invalid,Singapore,2022-09-08,Premium,10057.43
7743,Synthetic Customer 07743,customer07743@example.invalid,UK,2025-11-13,Basic,650.34
7744,Synthetic Customer 07744,customer07744@example.invalid,Canada,2024-02-20,Basic,18954.27
7745,Synthetic Customer 07745,customer07745@example.invalid,USA,2023-09-20,Standard,10371.00
7746,Synthetic Customer 07746,customer07746@example.invalid,UK,2022-11-05,Basic,2116.98
7747,Synthetic Customer 07747,customer07747@example.invalid,Australia,2022-01-07,Premium,2909.75
7748,Synthetic Customer 07748,customer07748@example.invalid,UK,2024-04-05,Standard,3773.89
7749,Synthetic Customer 07749,customer07749@example.invalid,USA,2021-06-10,Basic,18957.78
7750,Synthetic Customer 07750,customer07750@example.invalid,India,2020-10-13,Premium,8987.23
7751,Synthetic Customer 07751,customer07751@example.invalid,India,2020-03-17,Premium,3370.84
7752,Synthetic Customer 07752,customer07752@example.invalid,UK,2021-09-29,Basic,11436.00
7753,Synthetic Customer 07753,customer07753@example.invalid,UK,2022-01-10,Premium,17168.77
7754,Synthetic Customer 07754,customer07754@example.invalid,Germany,2021-11-01,Basic,3261.10
7755,Synthetic Customer 07755,customer07755@example.invalid,India,2023-08-16,Basic,9562.39
7756,Synthetic Customer 07756,customer07756@example.invalid,Singapore,2020-01-16,Basic,791.21
7757,Synthetic Customer 07757,customer07757@example.invalid,Germany,2024-07-19,Premium,5875.83
7758,Synthetic Customer 07758,customer07758@example.invalid,Singapore,2025-02-24,Basic,9153.89
7759,Synthetic Customer 07759,customer07759@example.invalid,Canada,2025-05-14,Basic,5507.67
7760,Synthetic Customer 07760,customer07760@example.invalid,UK,2025-02-08,Standard,12972.93
7761,Synthetic Customer 07761,customer07761@example.invalid,USA,2023-11-07,Premium,2964.37
7762,Synthetic Customer 07762,customer07762@example.invalid,Canada,2025-09-18,Premium,4030.28
7763,Synthetic Customer 07763,customer07763@example.invalid,Canada,2022-10-11,Basic,6608.89
7764,Synthetic Customer 07764,customer07764@example.invalid,Canada,2023-10-29,Basic,12980.64
7765,Synthetic Customer 07765,customer07765@example.invalid,UK,2022-10-08,Standard,4726.32
7766,Synthetic Customer 07766,customer07766@example.invalid,USA,2024-04-16,Premium,9624.87
7767,Synthetic Customer 07767,customer07767@example.invalid,Australia,2021-12-20,Premium,1440.87
7768,Synthetic Customer 07768,customer07768@example.invalid,India,2023-04-26,Standard,11697.07
7769,Synthetic Customer 07769,customer07769@example.invalid,India,2024-10-07,Premium,7647.32
7770,Synthetic Customer 07770,customer07770@example.invalid,Canada,2024-08-09,Basic,10955.43
7771,Synthetic Customer 07771,customer07771@example.invalid,Australia,2022-06-01,Premium,7838.54
7772,Synthetic Customer 07772,customer07772@example.invalid,Canada,2021-06-07,Basic,6065.79
7773,Synthetic Customer 07773,customer07773@example.invalid,Canada,2022-08-07,Standard,11495.44
7774,Synthetic Customer 07774,customer07774@example.invalid,Canada,2022-10-12,Standard,4968.24
7775,Synthetic Customer 07775,customer07775@example.invalid,UK,2024-09-22,Premium,1609.75
7776,Synthetic Customer 07776,customer07776@example.invalid,India,2024-07-09,Basic,3384.49
7777,Synthetic Customer 07777,customer07777@example.invalid,UK,2021-04-28,Basic,1189.64
7778,Synthetic Customer 07778,customer07778@example.invalid,USA,2020-05-29,Premium,17072.72
7779,Synthetic Customer 07779,customer07779@example.invalid,Germany,2025-01-27,Standard,4012.26
7780,Synthetic Customer 07780,customer07780@example.invalid,Singapore,2020-08-26,Standard,19232.58
7781,Synthetic Customer 07781,customer07781@example.invalid,UK,2022-01-17,Standard,9961.09
7782,Synthetic Customer 07782,customer07782@example.invalid,India,2025-06-26,Premium,11293.24
7783,Synthetic Customer 07783,customer07783@example.invalid,Canada,2025-08-24,Standard,16639.94
7784,Synthetic Customer 07784,customer07784@example.invalid,USA,2025-11-18,Premium,15118.91
7785,Synthetic Customer 07785,customer07785@example.invalid,Australia,2025-06-08,Standard,6059.93
7786,Synthetic Customer 07786,customer07786@example.invalid,Canada,2022-06-28,Standard,9702.24
7787,Synthetic Customer 07787,customer07787@example.invalid,Canada,2021-02-06,Standard,8488.70
7788,Synthetic Customer 07788,customer07788@example.invalid,Australia,2024-03-25,Premium,17972.46
7789,Synthetic Customer 07789,customer07789@example.invalid,Singapore,2020-09-30,Premium,8917.58
7790,Synthetic Customer 07790,customer07790@example.invalid,Australia,2022-11-12,Standard,12635.70
7791,Synthetic Customer 07791,customer07791@example.invalid,India,2022-04-18,Standard,19404.46
7792,Synthetic Customer 07792,customer07792@example.invalid,Canada,2021-01-20,Standard,3216.35
7793,Synthetic Customer 07793,customer07793@example.invalid,Germany,2024-04-04,Standard,17470.08
7794,Synthetic Customer 07794,customer07794@example.invalid,USA,2021-01-10,Standard,9479.86
7795,Synthetic Customer 07795,customer07795@example.invalid,Germany,2023-08-09,Premium,1225.75
7796,Synthetic Customer 07796,customer07796@example.invalid,Canada,2022-02-27,Standard,5279.89
7797,Synthetic Customer 07797,customer07797@example.invalid,Singapore,2024-05-28,Standard,3190.18
7798,Synthetic Customer 07798,customer07798@example.invalid,UK,2021-11-26,Basic,6130.07
7799,Synthetic Customer 07799,customer07799@example.invalid,Australia,2022-12-20,Basic,9021.98
7800,Synthetic Customer 07800,customer07800@example.invalid,Canada,2025-02-13,Basic,10353.19
7801,Synthetic Customer 07801,customer07801@example.invalid,India,2024-02-26,Basic,8944.55
7802,Synthetic Customer 07802,customer07802@example.invalid,Canada,2023-07-19,Premium,19047.19
7803,Synthetic Customer 07803,customer07803@example.invalid,India,2025-09-09,Basic,8249.20
7804,Synthetic Customer 07804,customer07804@example.invalid,India,2023-11-06,Premium,9626.18
7805,Synthetic Customer 07805,customer07805@example.invalid,Australia,2024-05-20,Premium,10301.82
7806,Synthetic Customer 07806,customer07806@example.invalid,Germany,2020-04-05,Standard,1580.84
7807,Synthetic Customer 07807,customer07807@example.invalid,Canada,2020-03-02,Standard,17448.09
7808,Synthetic Customer 07808,customer07808@example.invalid,Australia,2024-12-07,Standard,13952.87
7809,Synthetic Customer 07809,customer07809@example.invalid,Germany,2022-07-15,Basic,14024.37
7810,Synthetic Customer 07810,customer07810@example.invalid,USA,2024-08-20,Basic,1518.36
7811,Synthetic Customer 07811,customer07811@example.invalid,India,2020-07-02,Premium,17899.20
7812,Synthetic Customer 07812,customer07812@example.invalid,Australia,2020-10-16,Premium,629.20
7813,Synthetic Customer 07813,customer07813@example.invalid,UK,2022-05-31,Standard,7458.76
7814,Synthetic Customer 07814,customer07814@example.invalid,UK,2022-06-14,Premium,10693.93
7815,Synthetic Customer 07815,customer07815@example.invalid,UK,2022-04-03,Basic,17412.77
7816,Synthetic Customer 07816,customer07816@example.invalid,Singapore,2022-07-07,Standard,17994.87
7817,Synthetic Customer 07817,customer07817@example.invalid,Germany,2023-08-17,Premium,13011.39
7818,Synthetic Customer 07818,customer07818@example.invalid,Germany,2024-03-25,Standard,19255.96
7819,Synthetic Customer 07819,customer07819@example.invalid,UK,2023-05-14,Standard,16445.51
7820,Synthetic Customer 07820,customer07820@example.invalid,UK,2022-03-28,Standard,8837.21
7821,Synthetic Customer 07821,customer07821@example.invalid,UK,2025-05-05,Basic,19353.53
7822,Synthetic Customer 07822,customer07822@example.invalid,UK,2023-07-25,Premium,19831.74
7823,Synthetic Customer 07823,customer07823@example.invalid,UK,2022-04-18,Basic,15321.23
7824,Synthetic Customer 07824,customer07824@example.invalid,Singapore,2020-02-15,Basic,12692.11
7825,Synthetic Customer 07825,customer07825@example.invalid,Singapore,2024-03-11,Basic,19016.17
7826,Synthetic Customer 07826,customer07826@example.invalid,Germany,2022-10-12,Standard,18927.67
7827,Synthetic Customer 07827,customer07827@example.invalid,USA,2020-07-15,Standard,2810.29
7828,Synthetic Customer 07828,customer07828@example.invalid,UK,2020-05-11,Premium,15759.05
7829,Synthetic Customer 07829,customer07829@example.invalid,Germany,2020-10-05,Premium,4080.42
7830,Synthetic Customer 07830,customer07830@example.invalid,USA,2020-03-23,Standard,2857.71
7831,Synthetic Customer 07831,customer07831@example.invalid,USA,2021-05-02,Premium,19391.91
7832,Synthetic Customer 07832,customer07832@example.invalid,Germany,2024-11-23,Standard,6132.88
7833,Synthetic Customer 07833,customer07833@example.invalid,Singapore,2022-04-28,Standard,6134.53
7834,Synthetic Customer 07834,customer07834@example.invalid,Singapore,2022-12-22,Basic,4548.34
7835,Synthetic Customer 07835,customer07835@example.invalid,Australia,2023-04-01,Standard,19541.64
7836,Synthetic Customer 07836,customer07836@example.invalid,India,2020-07-23,Standard,9890.63
7837,Synthetic Customer 07837,customer07837@example.invalid,Australia,2020-03-26,Standard,542.35
7838,Synthetic Customer 07838,customer07838@example.invalid,Singapore,2021-12-17,Basic,15262.00
7839,Synthetic Customer 07839,customer07839@example.invalid,Singapore,2022-04-06,Basic,18472.93
7840,Synthetic Customer 07840,customer07840@example.invalid,India,2024-11-15,Standard,4023.14
7841,Synthetic Customer 07841,customer07841@example.invalid,USA,2022-09-11,Premium,17716.42
7842,Synthetic Customer 07842,customer07842@example.invalid,Germany,2025-09-15,Premium,12663.30
7843,Synthetic Customer 07843,customer07843@example.invalid,Australia,2020-05-14,Premium,12911.62
7844,Synthetic Customer 07844,customer07844@example.invalid,India,2022-10-07,Basic,5210.68
7845,Synthetic Customer 07845,customer07845@example.invalid,Canada,2023-04-05,Premium,4432.77
7846,Synthetic Customer 07846,customer07846@example.invalid,USA,2025-01-28,Basic,13748.93
7847,Synthetic Customer 07847,customer07847@example.invalid,Australia,2020-05-29,Basic,18985.96
7848,Synthetic Customer 07848,customer07848@example.invalid,India,2021-05-07,Basic,4422.86
7849,Synthetic Customer 07849,customer07849@example.invalid,USA,2023-10-08,Basic,1569.58
7850,Synthetic Customer 07850,customer07850@example.invalid,India,2025-03-17,Basic,19108.26
7851,Synthetic Customer 07851,customer07851@example.invalid,India,2024-09-16,Basic,10274.06
7852,Synthetic Customer 07852,customer07852@example.invalid,Australia,2024-05-18,Premium,12194.83
7853,Synthetic Customer 07853,customer07853@example.invalid,Australia,2022-07-09,Basic,6645.93
7854,Synthetic Customer 07854,customer07854@example.invalid,Australia,2025-06-16,Premium,746.44
7855,Synthetic Customer 07855,customer07855@example.invalid,Germany,2022-04-29,Premium,18867.34
7856,Synthetic Customer 07856,customer07856@example.invalid,Australia,2020-03-15,Premium,16559.81
7857,Synthetic Customer 07857,customer07857@example.invalid,USA,2024-04-02,Standard,9209.48
7858,Synthetic Customer 07858,customer07858@example.invalid,USA,2025-02-10,Basic,10272.89
7859,Synthetic Customer 07859,customer07859@example.invalid,Singapore,2020-12-29,Premium,10497.78
7860,Synthetic Customer 07860,customer07860@example.invalid,Singapore,2022-06-03,Premium,18113.76
7861,Synthetic Customer 07861,customer07861@example.invalid,Germany,2021-03-18,Basic,16011.64
7862,Synthetic Customer 07862,customer07862@example.invalid,Singapore,2024-07-30,Basic,17499.84
7863,Synthetic Customer 07863,customer07863@example.invalid,USA,2021-04-02,Basic,14297.99
7864,Synthetic Customer 07864,customer07864@example.invalid,USA,2022-02-17,Basic,14261.15
7865,Synthetic Customer 07865,customer07865@example.invalid,UK,2025-06-30,Basic,2040.19
7866,Synthetic Customer 07866,customer07866@example.invalid,USA,2022-02-26,Basic,3439.24
7867,Synthetic Customer 07867,customer07867@example.invalid,Germany,2021-11-25,Standard,6491.70
7868,Synthetic Customer 07868,customer07868@example.invalid,USA,2025-08-18,Basic,6094.15
7869,Synthetic Customer 07869,customer07869@example.invalid,India,2021-02-09,Basic,2008.90
7870,Synthetic Customer 07870,customer07870@example.invalid,India,2024-07-29,Premium,1165.39
7871,Synthetic Customer 07871,customer07871@example.invalid,Germany,2025-08-25,Basic,16810.66
7872,Synthetic Customer 07872,customer07872@example.invalid,India,2021-12-19,Basic,15922.85
7873,Synthetic Customer 07873,customer07873@example.invalid,USA,2022-05-18,Premium,15553.00
7874,Synthetic Customer 07874,customer07874@example.invalid,UK,2025-01-21,Standard,17649.68
7875,Synthetic Customer 07875,customer07875@example.invalid,Singapore,2022-11-28,Basic,13014.56
7876,Synthetic Customer 07876,customer07876@example.invalid,Germany,2024-08-06,Standard,17826.51
7877,Synthetic Customer 07877,customer07877@example.invalid,Australia,2020-11-16,Basic,5537.03
7878,Synthetic Customer 07878,customer07878@example.invalid,Canada,2021-07-17,Basic,7658.49
7879,Synthetic Customer 07879,customer07879@example.invalid,UK,2024-03-29,Standard,4988.56
7880,Synthetic Customer 07880,customer07880@example.invalid,India,2022-03-16,Standard,1274.69
7881,Synthetic Customer 07881,customer07881@example.invalid,Singapore,2025-06-13,Basic,259.23
7882,Synthetic Customer 07882,customer07882@example.invalid,Germany,2024-07-14,Basic,8464.59
7883,Synthetic Customer 07883,customer07883@example.invalid,India,2024-01-09,Standard,13928.00
7884,Synthetic Customer 07884,customer07884@example.invalid,Singapore,2023-02-04,Standard,6927.87
7885,Synthetic Customer 07885,customer07885@example.invalid,India,2024-11-17,Premium,14589.44
7886,Synthetic Customer 07886,customer07886@example.invalid,India,2022-02-04,Premium,2898.03
7887,Synthetic Customer 07887,customer07887@example.invalid,Canada,2022-06-12,Standard,11918.57
7888,Synthetic Customer 07888,customer07888@example.invalid,USA,2024-03-20,Basic,15679.37
7889,Synthetic Customer 07889,customer07889@example.invalid,Germany,2023-06-17,Premium,2997.90
7890,Synthetic Customer 07890,customer07890@example.invalid,USA,2022-05-22,Basic,1092.59
7891,Synthetic Customer 07891,customer07891@example.invalid,USA,2021-10-05,Premium,8691.40
7892,Synthetic Customer 07892,customer07892@example.invalid,India,2022-11-19,Standard,5949.15
7893,Synthetic Customer 07893,customer07893@example.invalid,Canada,2022-08-22,Premium,1211.05
7894,Synthetic Customer 07894,customer07894@example.invalid,India,2022-11-01,Standard,16446.22
7895,Synthetic Customer 07895,customer07895@example.invalid,UK,2021-02-14,Premium,18746.04
7896,Synthetic Customer 07896,customer07896@example.invalid,Australia,2021-09-11,Basic,878.16
7897,Synthetic Customer 07897,customer07897@example.invalid,Canada,2020-10-26,Standard,6295.08
7898,Synthetic Customer 07898,customer07898@example.invalid,Canada,2025-05-14,Basic,3239.55
7899,Synthetic Customer 07899,customer07899@example.invalid,USA,2023-03-22,Premium,10495.03
7900,Synthetic Customer 07900,customer07900@example.invalid,Canada,2023-10-20,Premium,17641.41
7901,Synthetic Customer 07901,customer07901@example.invalid,Singapore,2020-06-04,Standard,2895.85
7902,Synthetic Customer 07902,customer07902@example.invalid,UK,2024-12-04,Standard,15428.84
7903,Synthetic Customer 07903,customer07903@example.invalid,Canada,2022-02-24,Standard,8943.90
7904,Synthetic Customer 07904,customer07904@example.invalid,Germany,2024-11-15,Premium,5143.66
7905,Synthetic Customer 07905,customer07905@example.invalid,Australia,2020-01-22,Basic,14405.64
7906,Synthetic Customer 07906,customer07906@example.invalid,Canada,2023-11-26,Standard,3514.68
7907,Synthetic Customer 07907,customer07907@example.invalid,Australia,2022-05-16,Standard,19675.81
7908,Synthetic Customer 07908,customer07908@example.invalid,USA,2020-03-06,Standard,4618.15
7909,Synthetic Customer 07909,customer07909@example.invalid,Singapore,2025-08-11,Premium,6607.62
7910,Synthetic Customer 07910,customer07910@example.invalid,Australia,2020-10-29,Premium,14476.15
7911,Synthetic Customer 07911,customer07911@example.invalid,Singapore,2020-06-03,Premium,16347.24
7912,Synthetic Customer 07912,customer07912@example.invalid,Australia,2021-05-27,Premium,12224.38
7913,Synthetic Customer 07913,customer07913@example.invalid,Germany,2022-11-20,Standard,13895.36
7914,Synthetic Customer 07914,customer07914@example.invalid,Australia,2023-12-09,Premium,13141.93
7915,Synthetic Customer 07915,customer07915@example.invalid,USA,2022-08-24,Standard,5401.02
7916,Synthetic Customer 07916,customer07916@example.invalid,Germany,2025-02-07,Premium,5730.20
7917,Synthetic Customer 07917,customer07917@example.invalid,Canada,2020-01-11,Standard,16686.86
7918,Synthetic Customer 07918,customer07918@example.invalid,India,2023-03-18,Standard,12373.25
7919,Synthetic Customer 07919,customer07919@example.invalid,Canada,2025-01-28,Premium,15585.86
7920,Synthetic Customer 07920,customer07920@example.invalid,Germany,2022-02-08,Standard,14396.04
7921,Synthetic Customer 07921,customer07921@example.invalid,Australia,2024-04-06,Premium,1606.66
7922,Synthetic Customer 07922,customer07922@example.invalid,Australia,2024-10-26,Standard,10501.47
7923,Synthetic Customer 07923,customer07923@example.invalid,Canada,2024-03-21,Premium,17031.95
7924,Synthetic Customer 07924,customer07924@example.invalid,UK,2021-09-08,Basic,19956.90
7925,Synthetic Customer 07925,customer07925@example.invalid,Singapore,2023-10-29,Basic,8788.15
7926,Synthetic Customer 07926,,India,2025-04-20,Premium,10026.01
7927,Synthetic Customer 07927,customer07927@example.invalid,USA,2025-08-23,Standard,12366.43
7928,Synthetic Customer 07928,customer07928@example.invalid,Australia,2021-12-09,Basic,15037.89
7929,Synthetic Customer 07929,customer07929@example.invalid,Germany,2023-07-06,Standard,2468.42
7930,Synthetic Customer 07930,customer07930@example.invalid,Australia,2024-12-01,Standard,958.86
7931,Synthetic Customer 07931,customer07931@example.invalid,Germany,2025-04-05,Premium,16631.15
7932,Synthetic Customer 07932,customer07932@example.invalid,USA,2021-01-25,Premium,1778.39
7933,Synthetic Customer 07933,customer07933@example.invalid,UK,2024-02-01,Premium,4025.78
7934,Synthetic Customer 07934,customer07934@example.invalid,India,2022-01-16,Basic,9089.25
7935,Synthetic Customer 07935,customer07935@example.invalid,USA,2022-04-12,Basic,13820.61
7936,Synthetic Customer 07936,customer07936@example.invalid,Singapore,2023-06-23,Basic,14951.32
7937,Synthetic Customer 07937,customer07937@example.invalid,Australia,2023-01-31,Premium,7343.42
7938,Synthetic Customer 07938,customer07938@example.invalid,Singapore,2025-01-27,Basic,18905.38
7939,Synthetic Customer 07939,customer07939@example.invalid,Singapore,2022-09-06,Premium,635.79
7940,Synthetic Customer 07940,customer07940@example.invalid,Australia,2022-08-21,Standard,3322.90
7941,Synthetic Customer 07941,customer07941@example.invalid,India,2023-09-07,Premium,11117.22
7942,Synthetic Customer 07942,customer07942@example.invalid,USA,2022-10-19,Basic,265.36
7943,Synthetic Customer 07943,customer07943@example.invalid,Australia,2020-01-28,Standard,4259.20
7944,Synthetic Customer 07944,customer07944@example.invalid,Australia,2022-03-30,Standard,8298.15
7945,Synthetic Customer 07945,customer07945@example.invalid,UK,2022-05-18,Premium,78.24
7946,Synthetic Customer 07946,customer07946@example.invalid,Germany,2020-06-24,Standard,7466.10
7947,Synthetic Customer 07947,customer07947@example.invalid,USA,2023-07-10,Standard,15098.52
7948,Synthetic Customer 07948,customer07948@example.invalid,Singapore,2024-06-28,Premium,19123.44
7949,Synthetic Customer 07949,customer07949@example.invalid,USA,2022-07-29,Premium,4198.04
7950,Synthetic Customer 07950,customer07950@example.invalid,Germany,2021-07-30,Premium,11541.91
7951,Synthetic Customer 07951,customer07951@example.invalid,USA,2023-07-12,Basic,15217.34
7952,Synthetic Customer 07952,customer07952@example.invalid,Australia,2021-06-13,Basic,11029.90
7953,Synthetic Customer 07953,customer07953@example.invalid,Australia,2020-03-14,Standard,11086.42
7954,Synthetic Customer 07954,customer07954@example.invalid,UK,2023-12-20,Premium,4807.97
7955,Synthetic Customer 07955,customer07955@example.invalid,Germany,2020-04-18,Basic,21.66
7956,Synthetic Customer 07956,customer07956@example.invalid,Germany,2022-08-12,Premium,19559.48
7957,Synthetic Customer 07957,customer07957@example.invalid,Australia,2025-02-01,Basic,19538.34
7958,Synthetic Customer 07958,customer07958@example.invalid,Canada,2025-04-25,Premium,4063.57
7959,Synthetic Customer 07959,customer07959@example.invalid,USA,2025-09-14,Premium,3697.41
7960,Synthetic Customer 07960,customer07960@example.invalid,Singapore,2023-04-27,Premium,17533.15
7961,Synthetic Customer 07961,customer07961@example.invalid,India,2024-04-01,Standard,14838.74
7962,Synthetic Customer 07962,customer07962@example.invalid,Australia,2020-04-14,Standard,2067.49
7963,Synthetic Customer 07963,customer07963@example.invalid,USA,2024-03-21,Premium,14225.61
7964,Synthetic Customer 07964,customer07964@example.invalid,USA,2025-03-22,Standard,4662.11
7965,Synthetic Customer 07965,customer07965@example.invalid,UK,2022-11-06,Basic,1376.12
7966,Synthetic Customer 07966,customer07966@example.invalid,India,2021-03-25,Premium,10935.83
7967,Synthetic Customer 07967,customer07967@example.invalid,India,2022-05-31,Premium,1514.29
7968,Synthetic Customer 07968,customer07968@example.invalid,USA,2023-09-28,Standard,18809.88
7969,Synthetic Customer 07969,customer07969@example.invalid,USA,2025-03-22,Premium,7038.95
7970,Synthetic Customer 07970,customer07970@example.invalid,Singapore,2023-10-19,Premium,11954.88
7971,Synthetic Customer 07971,customer07971@example.invalid,Canada,2023-03-08,Premium,530.30
7972,Synthetic Customer 07972,customer07972@example.invalid,Germany,2020-05-13,Premium,432.51
7973,Synthetic Customer 07973,customer07973@example.invalid,India,2025-06-07,Standard,10423.27
7974,Synthetic Customer 07974,customer07974@example.invalid,India,2024-12-16,Standard,17688.79
7975,Synthetic Customer 07975,customer07975@example.invalid,UK,2025-12-31,Standard,14017.16
7976,Synthetic Customer 07976,customer07976@example.invalid,Australia,2021-05-28,Standard,14697.02
7977,Synthetic Customer 07977,customer07977@example.invalid,USA,2024-10-23,Basic,708.81
7978,Synthetic Customer 07978,customer07978@example.invalid,UK,2025-12-31,Premium,5441.81
7979,Synthetic Customer 07979,customer07979@example.invalid,Germany,2025-08-31,Standard,10002.17
7980,Synthetic Customer 07980,customer07980@example.invalid,Canada,2024-06-14,Standard,7747.54
7981,Synthetic Customer 07981,customer07981@example.invalid,Canada,2021-08-12,Premium,7649.34
7982,Synthetic Customer 07982,customer07982@example.invalid,Canada,2024-10-21,Basic,5827.09
7983,Synthetic Customer 07983,customer07983@example.invalid,UK,2022-11-19,Basic,10259.97
7984,Synthetic Customer 07984,customer07984@example.invalid,Germany,2021-11-30,Standard,9257.38
7985,Synthetic Customer 07985,customer07985@example.invalid,Singapore,2024-04-01,Premium,9610.88
7986,Synthetic Customer 07986,customer07986@example.invalid,UK,2025-07-23,Basic,1388.32
7987,Synthetic Customer 07987,customer07987@example.invalid,India,2025-07-27,Basic,15790.49
7988,Synthetic Customer 07988,customer07988@example.invalid,USA,2021-09-17,Premium,12204.46
7989,Synthetic Customer 07989,customer07989@example.invalid,Germany,2025-04-09,Basic,12228.94
7990,Synthetic Customer 07990,customer07990@example.invalid,India,2023-06-16,Basic,11525.95
7991,Synthetic Customer 07991,customer07991@example.invalid,USA,2025-03-19,Standard,1697.38
7992,Synthetic Customer 07992,customer07992@example.invalid,Canada,2024-08-13,Basic,1424.27
7993,Synthetic Customer 07993,customer07993@example.invalid,India,2025-03-16,Standard,9743.76
7994,Synthetic Customer 07994,customer07994@example.invalid,UK,2021-01-14,Standard,1164.26
7995,Synthetic Customer 07995,customer07995@example.invalid,India,2021-09-15,Premium,18728.75
7996,Synthetic Customer 07996,customer07996@example.invalid,Germany,2022-05-26,Standard,10329.46
7997,Synthetic Customer 07997,customer07997@example.invalid,India,2020-11-05,Premium,2281.58
7998,Synthetic Customer 07998,customer07998@example.invalid,India,2024-07-18,Basic,1723.59
7999,Synthetic Customer 07999,customer07999@example.invalid,USA,2022-06-28,Premium,8271.55
8000,Synthetic Customer 08000,customer08000@example.invalid,UK,2023-04-17,Standard,6351.25
8001,Synthetic Customer 08001,customer08001@example.invalid,Canada,2023-01-28,Premium,223.88
8002,Synthetic Customer 08002,customer08002@example.invalid,USA,2020-05-27,Basic,19065.65
8003,Synthetic Customer 08003,customer08003@example.invalid,Singapore,2022-10-18,Premium,10198.77
8004,Synthetic Customer 08004,customer08004@example.invalid,UK,2022-04-12,Standard,8429.39
8005,Synthetic Customer 08005,customer08005@example.invalid,UK,2021-09-06,Basic,5730.43
8006,Synthetic Customer 08006,customer08006@example.invalid,India,2022-07-20,Basic,3751.62
8007,Synthetic Customer 08007,customer08007@example.invalid,Germany,2021-01-14,Standard,10263.21
8008,Synthetic Customer 08008,customer08008@example.invalid,USA,2024-08-02,Premium,10372.77
8009,Synthetic Customer 08009,customer08009@example.invalid,UK,2022-05-25,Premium,15955.73
8010,Synthetic Customer 08010,customer08010@example.invalid,USA,2025-04-01,Standard,11363.62
8011,Synthetic Customer 08011,customer08011@example.invalid,Germany,2022-11-12,Basic,17605.92
8012,Synthetic Customer 08012,customer08012@example.invalid,USA,2021-08-11,Basic,8721.26
8013,Synthetic Customer 08013,customer08013@example.invalid,India,2020-07-19,Standard,3902.15
